,revision_id,article_name,country,article_quality_est,population
43811,746256097,Lolita Aniyar de Castro,Venezuela,Stub,28645000
43812,748101840,Luciano Valero,Venezuela,Stub,28645000
43813,749255659,Diego Osorio Villegas,Venezuela,Stub,28645000
43814,749701596,Omar Barboza,Venezuela,Stub,28645000
43815,750189442,Carmelo Lauría Lesseur,Venezuela,Start,28645000
43816,754348963,Lucas Rincón Romero,Venezuela,Start,28645000
43817,757618468,Victoria Mata,Venezuela,Stub,28645000
43818,758703821,Alirio Ugarte Pelayo,Venezuela,Start,28645000
43819,759665673,Hugo de los Reyes Chávez,Venezuela,Start,28645000
43820,761463732,Vanessa Davies,Venezuela,Stub,28645000
43821,762388241,Oscar Celli Gerbasi,Venezuela,Start,28645000
43822,763818107,Claudio Fermín,Venezuela,Stub,28645000
43823,764517423,Jesse Chacón,Venezuela,C,28645000
43824,764933511,Santos Michelena,Venezuela,Stub,28645000
43825,765206213,Diego Bautista Urbaneja,Venezuela,Start,28645000
43826,765416063,Adolfo Ramírez Torres,Venezuela,Stub,28645000
43827,766428124,Pedro Gual Escandón,Venezuela,Start,28645000
43828,766837204,Ismael García,Venezuela,Stub,28645000
43829,767066086,Miguel Ángel Burelli Rivas,Venezuela,Start,28645000
43830,767770248,Fernándo Ochoa Antich,Venezuela,C,28645000
43831,767771079,Jesús Torrealba,Venezuela,Stub,28645000
43832,767796188,Vladimir Augusto Gessen Rodríguez,Venezuela,Stub,28645000
43833,767885578,Ramón Guillermo Aveledo,Venezuela,Start,28645000
43834,768198696,Rubén González Cárdenas,Venezuela,C,28645000
43835,769705412,Rafael Isea,Venezuela,Start,28645000
43836,773333664,Pedro Rosas Bravo,Venezuela,Stub,28645000
43837,773345048,Pedro Atacho,Venezuela,Start,28645000
43838,773838259,Luis Piñerúa Ordaz,Venezuela,Stub,28645000
43839,776277178,Mario Briceño Iragorry,Venezuela,Stub,28645000
43840,776315761,Nelson Merentes,Venezuela,Start,28645000
43841,776608370,Jesús Mantilla,Venezuela,Stub,28645000
43842,777222144,Luis Alberto Machado,Venezuela,Start,28645000
43843,777601615,José David Cabello,Venezuela,Stub,28645000
43844,777604936,José Gregorio Briceño,Venezuela,Stub,28645000
43845,777618237,José Ramón Rivero,Venezuela,Stub,28645000
43846,777622761,José Vicente Rangel Ávalos,Venezuela,Stub,28645000
43847,778062042,Marialbert Barrios,Venezuela,Stub,28645000
43848,779899001,José Ricardo Salazar,Venezuela,,28645000
43849,780708369,Vicencio Scarano Spisso,Venezuela,Stub,28645000
43850,783117901,Juan Manuel Cajigal y Odoardo,Venezuela,Stub,28645000
43851,784350993,Elena Frías de Chávez,Venezuela,Stub,28645000
43852,784480263,Mercedes Pulido,Venezuela,Stub,28645000
43853,785774281,Juan Bautista Pérez,Venezuela,Stub,28645000
43854,787016948,Pompeyo Márquez,Venezuela,Start,28645000
43855,787735292,Renny Ottolina,Venezuela,Start,28645000
43856,788252001,Alejandra Benítez,Venezuela,Start,28645000
43857,788253940,Alejandro Peña Esclusa,Venezuela,B,28645000
43858,788515451,Ramón Carrizales,Venezuela,Stub,28645000
43859,788947434,José María Benegas,Venezuela,Start,28645000
43860,789366232,Luis Alfonso Dávila,Venezuela,C,28645000
43861,789417430,César González Martínez,Venezuela,C,28645000
43862,789480623,Antonio Rodríguez San Juan,Venezuela,Stub,28645000
43863,789646423,Ismenia Villalba,Venezuela,Stub,28645000
43864,789646583,Lina Ron,Venezuela,C,28645000
43865,789647979,María Teresa Castillo,Venezuela,Start,28645000
43866,790436827,Miguel Rodríguez Torres,Venezuela,Start,28645000
43867,790441425,Robert Serra,Venezuela,C,28645000
43868,792850036,Tony Álvarez,Venezuela,C,28645000
43869,793012141,Henrique Salas Römer,Venezuela,Stub,28645000
43870,793176269,Carlos Capriles Ayala,Venezuela,Start,28645000
43871,793178403,Carlos Escarrá,Venezuela,Stub,28645000
43872,793321290,Raúl Baduel,Venezuela,C,28645000
43873,793432827,Celestino Armas,Venezuela,Start,28645000
43874,793993568,Julián Isaías Rodríguez Diaz,Venezuela,Stub,28645000
43875,794790771,Jorge Arreaza,Venezuela,Start,28645000
43876,795494242,Henry Ramos Allup,Venezuela,Start,28645000
43877,795766099,César Pérez Vivas,Venezuela,Start,28645000
43878,795887870,Teodoro Petkoff,Venezuela,C,28645000
43879,796415368,Aníbal José Chávez Frías,Venezuela,Start,28645000
43880,796475937,Cilia Flores,Venezuela,C,28645000
43881,797687372,Adina Bastidas,Venezuela,Start,28645000
43882,798055066,Yon Goicoechea,Venezuela,C,28645000
43883,798198733,Jorge García Carneiro,Venezuela,Stub,28645000
43884,798399530,Jesús Aguilarte,Venezuela,Stub,28645000
43885,798494245,Ana Mercedes Perez,Venezuela,Stub,28645000
43886,799462537,Tamara Adrián,Venezuela,Start,28645000
43887,799462595,Rosmit Mantilla,Venezuela,Start,28645000
43888,799882214,Diego Alfredo Molero Bellavia,Venezuela,Stub,28645000
43889,800562286,Adolfo Taylhardat,Venezuela,Stub,28645000
43890,801011237,Luisa Ortega Díaz,Venezuela,Start,28645000
43891,801436441,Manuel Rosales,Venezuela,GA,28645000
43892,801463273,Benjamín Rausseo,Venezuela,Start,28645000
43893,801725023,Enrique Mendoza,Venezuela,Stub,28645000
43894,801933624,Iris Varela,Venezuela,Start,28645000
43895,801934804,Freddy Bernal,Venezuela,Start,28645000
43896,801974234,Ernesto Villegas,Venezuela,Start,28645000
43897,802022026,Jacqueline Faría,Venezuela,Start,28645000
43898,802323381,Moisés Naím,Venezuela,C,28645000
43899,802947460,Felix Díaz Ortega,Venezuela,Start,28645000
43900,804889408,Manuel Díaz Rodríguez,Venezuela,Start,28645000
43901,804932787,María Corina Machado,Venezuela,GA,28645000
43902,805043972,Aristóbulo Istúriz,Venezuela,Start,28645000
43903,805222724,Luisana Melo,Venezuela,Stub,28645000
43904,805235465,Carlos Eduardo Stolk,Venezuela,Start,28645000
43905,805787762,Francisco de Miranda,Venezuela,B,28645000
43906,805870849,Miguel Pizarro,Venezuela,Stub,28645000
43907,806289938,Irene Sáez,Venezuela,C,28645000
43908,806442839,Patricia Rucker,Venezuela,Stub,28645000
43909,806689101,Carlos Delgado Chalbaud,Venezuela,C,28645000
43910,806701742,Carmen Meléndez,Venezuela,Start,28645000
43911,806702448,Francisco Ameliach,Venezuela,Start,28645000
43912,806704665,Carlos Mata Figueroa,Venezuela,Stub,28645000
43913,806706543,Adán Chávez,Venezuela,Start,28645000
43914,806707120,Francisco Rangel Gómez,Venezuela,Stub,28645000
43915,806707531,Liborio Guarulla,Venezuela,Start,28645000
43916,806709011,List of Governors of Zulia,Venezuela,Start,28645000
43917,806957759,Henrique Capriles,Venezuela,GA,28645000
43918,807425432,Lilian Tintori,Venezuela,C,28645000
43919,709912048,Ezechiel Nibigira,Burundi,Stub,11866000
43920,718930173,Léonce Ngendakumana,Burundi,Stub,11866000
43921,738241771,Libérat Mfumukeko,Burundi,Start,11866000
43922,741142060,Council of Ministers (Burundi),Burundi,Start,11866000
43923,757065467,Alice Nzomukunda,Burundi,Start,11866000
43924,757065502,Marina Barampama,Burundi,Start,11866000
43925,757615341,Marie-Rose Nizigiyimana,Burundi,Stub,11866000
43926,762598944,Ntare I of Burundi,Burundi,Stub,11866000
43927,762599147,Mwezi III of Burundi,Burundi,Stub,11866000
43928,762599271,Mutaga III of Burundi,Burundi,Stub,11866000
43929,762599399,Mwambutsa I of Burundi,Burundi,Stub,11866000
43930,762599435,Ntare IV of Burundi,Burundi,Stub,11866000
43931,763631191,Albert Shibura,Burundi,Stub,11866000
43932,764972737,Pascal Bubiriza,Burundi,Start,11866000
43933,771856846,Ririkumutima,Burundi,Start,11866000
43934,773690226,Mwami,Burundi,Stub,11866000
43935,780631130,Joseph Bamina,Burundi,Start,11866000
43936,783156095,Melchior Ndadaye,Burundi,C,11866000
43937,783682224,Hafsa Mossi,Burundi,Start,11866000
43938,786432171,Esther Kamatari,Burundi,Start,11866000
43939,787175253,Louis Rwagasore,Burundi,C,11866000
43940,788025459,Pierre Buyoya,Burundi,Start,11866000
43941,789959423,Gérard Mfuranzima,Burundi,Stub,11866000
43942,790005583,Frédéric Bamvuginyumvira,Burundi,Stub,11866000
43943,790005584,Alphonse Barancira,Burundi,Stub,11866000
43944,790005587,Antoinette Batumubwira,Burundi,Stub,11866000
43945,790005607,Léopold Biha,Burundi,Stub,11866000
43946,790005624,Joseph Cimpaye,Burundi,Stub,11866000
43947,790005630,Ernest Kabushemeye,Burundi,Stub,11866000
43948,790005632,Alphonse-Marie Kadege,Burundi,Stub,11866000
43949,790005636,Anatole Kanyenkiko,Burundi,Stub,11866000
43950,790005639,Jean-Baptiste Manwangari,Burundi,Stub,11866000
43951,790005662,André Muhirwa,Burundi,Stub,11866000
43952,790005664,Immaculée Nahayo,Burundi,Stub,11866000
43953,790005665,Pierre Claver Nahimana,Burundi,Stub,11866000
43954,790005667,Antoine Nduwayo,Burundi,Stub,11866000
43955,790005669,Martin Nduwimana,Burundi,Start,11866000
43956,790005673,Pierre Ngendandumwe,Burundi,Stub,11866000
43957,790005674,Frédéric Ngenzebuhoro,Burundi,Stub,11866000
43958,790005691,Schadrack Niyonkuru,Burundi,Stub,11866000
43959,790005718,Sylvestre Ntibantunganya,Burundi,Stub,11866000
43960,790005725,Albin Nyamoya,Burundi,Stub,11866000
43961,790005738,Yves Sahinguvu,Burundi,Stub,11866000
43962,790005740,Christian Sendegeya,Burundi,Stub,11866000
43963,790005752,Mathias Sinamenye,Burundi,Stub,11866000
43964,790005754,Therence Sinunguruza,Burundi,Stub,11866000
43965,790005757,Marie-Thérèse Toyi,Burundi,Stub,11866000
43966,791163610,Domitien Ndayizeye,Burundi,Start,11866000
43967,792861234,Perpétue Nshimirimana,Burundi,Stub,11866000
43968,794306094,Zedi Feruzi,Burundi,Start,11866000
43969,794703327,Emmanuel Niyonkuru,Burundi,Start,11866000
43970,794838668,Mwambutsa IV of Burundi,Burundi,Start,11866000
43971,795213776,Agathon Rwasa,Burundi,Start,11866000
43972,795739680,Cyprien Ntaryamira,Burundi,Start,11866000
43973,796053719,Alexis Sinduhije,Burundi,C,11866000
43974,797689230,François Ngeze,Burundi,Stub,11866000
43975,798157270,Prime Minister of Burundi,Burundi,Start,11866000
43976,798157352,Vice-President of Burundi,Burundi,Start,11866000
43977,798305592,Michel Micombero,Burundi,GA,11866000
43978,798359354,List of mayors of Bujumbura,Burundi,Stub,11866000
43979,798541884,Adrien Sibomana,Burundi,Stub,11866000
43980,798795008,List of kings of Burundi,Burundi,Start,11866000
43981,799465256,Pascal-Firmin Ndimira,Burundi,Stub,11866000
43982,799532164,Pié Masumbuko,Burundi,Stub,11866000
43983,800766594,Mutaga IV of Burundi,Burundi,Stub,11866000
43984,800766694,Mwezi IV of Burundi,Burundi,Stub,11866000
43985,801343171,Édouard Nzambimana,Burundi,Stub,11866000
43986,801744949,Vénérand Bakevyumusaya,Burundi,Stub,11866000
43987,801929310,Ntare V of Burundi,Burundi,C,11866000
43988,803045943,Jean-Baptiste Bagaza,Burundi,Start,11866000
43989,804580641,Gabriel Ntisezerana,Burundi,Stub,11866000
43990,805462036,Pierre Nkurunziza,Burundi,C,11866000
43991,805462160,Denise Nkurunziza,Burundi,Stub,11866000
43992,805721159,List of Burundian politicians,Burundi,Stub,11866000
43993,806161152,Sylvie Kinigi,Burundi,Start,11866000
43994,710611754,Marcel Metefara,Central African Republic,Stub,4830000
43995,713127137,Agba Otikpo Mézodé,Central African Republic,Stub,4830000
43996,715844276,Martial Beti Marace,Central African Republic,Stub,4830000
43997,724030639,Désiré Kolingba,Central African Republic,Stub,4830000
43998,732296546,Jean-Jacques Démafouth,Central African Republic,Start,4830000
43999,747150854,Jean-Pierre Lebouder,Central African Republic,Start,4830000
44000,747469664,Timothée Malendoma,Central African Republic,Start,4830000
44001,747802088,Simon Narcisse Bozanga,Central African Republic,Start,4830000
44002,747845615,Élie Doté,Central African Republic,Start,4830000
44003,751348808,Bernard Ayandho,Central African Republic,Start,4830000
44004,757073009,Marie Agba-Otikpo,Central African Republic,Start,4830000
44005,757073388,Marie-Joséphe Zani-Fé Touam-Bona,Central African Republic,C,4830000
44006,757427361,Anne-Marie Goumba,Central African Republic,Start,4830000
44007,759980423,Alexandre-Ferdinand Nguendet,Central African Republic,Start,4830000
44008,759982763,Anicet-Georges Dologuélé,Central African Republic,Start,4830000
44009,760410546,André Kolingba,Central African Republic,C,4830000
44010,767883908,Édouard Frank,Central African Republic,Start,4830000
44011,772207060,Joseph Kalite,Central African Republic,Stub,4830000
44012,773176026,Henri Pouzère,Central African Republic,Start,4830000
44013,776316958,Jean-Baptiste Nouganga,Central African Republic,Stub,4830000
44014,776327703,Jean-Marie Mokole,Central African Republic,Stub,4830000
44015,776367272,Jeanne-Marie Ruth-Rolland,Central African Republic,C,4830000
44016,777591357,Josué Binoua,Central African Republic,Start,4830000
44017,777786975,Sylvain Ndoutingai,Central African Republic,Stub,4830000
44018,779840769,Jean-Serge Bokassa,Central African Republic,Start,4830000
44019,783747259,Martin Ziguélé,Central African Republic,B,4830000
44020,787000875,Léonie Banga-Bothy,Central African Republic,Stub,4830000
44021,787019202,Jean-Luc Mandaba,Central African Republic,Start,4830000
44022,787349795,Michel Gbezera-Bria,Central African Republic,Start,4830000
44023,787355663,Elisabeth Domitien,Central African Republic,C,4830000
44024,787356329,Abakar Sabon,Central African Republic,Stub,4830000
44025,787377640,Jean-Paul Ngoupandé,Central African Republic,C,4830000
44026,787811895,Catherine Samba-Panza,Central African Republic,C,4830000
44027,788010422,Levy Yakete,Central African Republic,Stub,4830000
44028,788419703,André Nzapayeké,Central African Republic,C,4830000
44029,788485020,Nicolas Tiangaye,Central African Republic,C,4830000
44030,788825616,Étienne N'Gounio,Central African Republic,Stub,4830000
44031,789188260,Ange-Félix Patassé,Central African Republic,C,4830000
44032,789444080,Antoine Darlan,Central African Republic,C,4830000
44033,793688448,Charles Massi,Central African Republic,C,4830000
44034,794878717,Marie Solange Pagonendji-Ndakala,Central African Republic,Stub,4830000
44035,794933514,Charles-Armel Doubane,Central African Republic,C,4830000
44036,795771798,Côme Zoumara,Central African Republic,Stub,4830000
44037,796229551,Roger Guérillot,Central African Republic,GA,4830000
44038,797357207,David Dacko,Central African Republic,C,4830000
44039,797563318,Henri Maïdou,Central African Republic,C,4830000
44040,797895064,Alexandre Banza,Central African Republic,FA,4830000
44041,798860087,Célestin Gaombalet,Central African Republic,Start,4830000
44042,799689411,Simplice Sarandji,Central African Republic,Start,4830000
44043,799689539,Mahamat Kamoun,Central African Republic,Start,4830000
44044,800441317,Marie-Noëlle Koyara,Central African Republic,Start,4830000
44045,800456292,Abel Goumba,Central African Republic,C,4830000
44046,801545125,Emilie Béatrice Epaye,Central African Republic,Start,4830000
44047,801711889,Enoch Derant Lakoué,Central African Republic,Start,4830000
44048,802376240,Ambroisine Kpongo,Central African Republic,Start,4830000
44049,802856852,Faustin-Archange Touadéra,Central African Republic,GA,4830000
44050,803031129,Jean-Bédel Bokassa,Central African Republic,GA,4830000
44051,804112392,François Bozizé,Central African Republic,GA,4830000
44052,804167509,List of heads of government of the Central African Republic,Central African Republic,GA,4830000
44053,804243978,Barthélemy Boganda,Central African Republic,FA,4830000
44054,804579025,Gabriel Koyambounou,Central African Republic,Stub,4830000
44055,805136434,Hassan Al Habib,Central African Republic,Stub,4830000
44056,805276516,Georges Darlan,Central African Republic,C,4830000
44057,806604503,Michel Djotodia,Central African Republic,C,4830000
44058,807060372,Saif Durbar,Central African Republic,Stub,4830000
44059,807364360,List of heads of state of the Central African Republic,Central African Republic,GA,4830000
44060,710791043,Pastor Micha Ondó Bile,Equatorial Guinea,Stub,1403000
44061,717099557,Ángel Serafín Seriche Dougan,Equatorial Guinea,Stub,1403000
44062,717099674,Silvestre Siale Bileka,Equatorial Guinea,Stub,1403000
44063,717099724,Miguel Abia Biteo Boricó,Equatorial Guinea,Start,1403000
44064,717099772,Ricardo Mangue Obama Nfubea,Equatorial Guinea,Start,1403000
44065,719454408,Cristino Seriche Bioko,Equatorial Guinea,Stub,1403000
44066,724498172,Santiago Nchama,Equatorial Guinea,Stub,1403000
44067,753358460,Atanasio Ndongo Miyone,Equatorial Guinea,Start,1403000
44068,757616514,Pilar Buepoyo Boseka,Equatorial Guinea,Stub,1403000
44069,766179586,Armengol Ondo Nguema,Equatorial Guinea,Stub,1403000
44070,768625632,Cándido Muatetema Rivas,Equatorial Guinea,Start,1403000
44071,787593383,Acacio Mañé Ela,Equatorial Guinea,Start,1403000
44072,788423887,Ignacio Milam Tang,Equatorial Guinea,Start,1403000
44073,796290219,Rita Bosaho,Equatorial Guinea,Start,1403000
44074,797824842,Adolfo Obiang Biko,Equatorial Guinea,C,1403000
44075,798865964,Edward Barleycorn,Equatorial Guinea,Stub,1403000
44076,799257267,Gus Envela Jr.,Equatorial Guinea,Start,1403000
44077,799789640,Vicente Ehate Tomi,Equatorial Guinea,Stub,1403000
44078,801396136,Cruz Melchor Eya Nchama,Equatorial Guinea,Start,1403000
44079,802239134,Bonifacio Ondó Edu,Equatorial Guinea,Stub,1403000
44080,804383262,Juan Balboa Boneke,Equatorial Guinea,Start,1403000
44081,804384871,Leandro Mbomio Nsue,Equatorial Guinea,Stub,1403000
44082,804855274,Francisco Pascual Obama Asue,Equatorial Guinea,Stub,1403000
44083,804875071,Teodoro Nguema Obiang Mangue,Equatorial Guinea,C,1403000
44084,805372137,Pelayo Eribo,Equatorial Guinea,Stub,1403000
44085,805757932,Teodoro Obiang Nguema Mbasogo,Equatorial Guinea,C,1403000
44086,805772065,Francisco Macías Nguema,Equatorial Guinea,GA,1403000
44087,805797722,María Nsué Angüe,Equatorial Guinea,Start,1403000
44088,806826006,List of Prime Ministers of Equatorial Guinea,Equatorial Guinea,Start,1403000
44089,806874402,List of Presidents of Equatorial Guinea,Equatorial Guinea,Start,1403000
44090,712943945,To Yu-ho,"Korea, North",Start,25779000
44091,755885003,Kim Kyok-sik,"Korea, North",Start,25779000
44092,756029496,Kim Yang-gon,"Korea, North",Start,25779000
44093,778917640,Kim Jong-gak,"Korea, North",Start,25779000
44094,781807343,Han Sorya,"Korea, North",GA,25779000
44095,781807662,Kang Ryang-uk,"Korea, North",Stub,25779000
44096,781808183,Paek Nam-sun,"Korea, North",Start,25779000
44097,781812610,Kim Chaek,"Korea, North",C,25779000
44098,783510620,So Man-sul,"Korea, North",C,25779000
44099,784969407,Kim Kuk-tae,"Korea, North",Start,25779000
44100,787475051,Pak Kil-yon,"Korea, North",Start,25779000
44101,788023062,Pak Ui-chun,"Korea, North",Stub,25779000
44102,788434737,Kang Sok-ju,"Korea, North",Start,25779000
44103,790659863,Kim Won-gyun,"Korea, North",C,25779000
44104,798276165,Ri Su-yong,"Korea, North",GA,25779000
44105,799567281,Choe Thae-bok,"Korea, North",C,25779000
44106,799967187,Nam Il,"Korea, North",C,25779000
44107,803559255,Hyon Yong-chol,"Korea, North",GA,25779000
44108,803756431,Kim Sul-song,"Korea, North",Start,25779000
44109,804307653,Cha Chol-ma,"Korea, North",Start,25779000
44110,804352946,Ri Yong-ho (politician),"Korea, North",GA,25779000
44111,804616582,Kim Yo-jong,"Korea, North",C,25779000
44112,805238333,Kim Jong-suk,"Korea, North",GA,25779000
44113,805313581,Choe Yong-gon (army commander),"Korea, North",C,25779000
44114,805586089,Ri Sol-ju,"Korea, North",C,25779000
44115,805600415,Pak Jae-gyong,"Korea, North",C,25779000
44116,805988273,Chairman of the Workers' Party of Korea,"Korea, North",C,25779000
44117,806309390,Pak Chong-ae,"Korea, North",GA,25779000
44118,806326347,Kim Yong-nam,"Korea, North",C,25779000
44119,806406893,O Jin-u,"Korea, North",C,25779000
44120,806429844,Kim Tu-bong,"Korea, North",C,25779000
44121,806890245,Kim Il-sung,"Korea, North",B,25779000
44122,807328783,List of heads of state of North Korea,"Korea, North",Start,25779000
44123,807390956,Hwang Pyong-so,"Korea, North",C,25779000
44124,807414984,Kim Jong-un,"Korea, North",GA,25779000
44125,807473551,Kim Jong-il,"Korea, North",FA,25779000
44126,713324685,Henri Beaujean,Guadeloupe,Stub,375000
44127,718041739,Jean Julien Angot des Rotours,Guadeloupe,Start,375000
44128,720032116,Jules Ninine,Guadeloupe,Stub,375000
44129,720040455,Furcie Tirolien,Guadeloupe,Stub,375000
44130,720040633,Henri Bangou,Guadeloupe,Stub,375000
44131,720040679,Dominique Larifla,Guadeloupe,Stub,375000
44132,720040713,Georges Dagonia,Guadeloupe,Stub,375000
44133,720040739,François Louisy,Guadeloupe,Stub,375000
44134,720047704,Édouard Chammougon,Guadeloupe,Stub,375000
44135,720055613,Léopold Hélène,Guadeloupe,Stub,375000
44136,720055699,Leo Andy,Guadeloupe,Stub,375000
44137,720055763,José Moustache,Guadeloupe,Stub,375000
44138,720055814,Frédéric Jalton,Guadeloupe,Stub,375000
44139,720055877,Rosan Girard,Guadeloupe,Stub,375000
44140,720055937,Armand Jean-François,Guadeloupe,Stub,375000
44141,720117073,Paul Valentino,Guadeloupe,Stub,375000
44142,720117155,Marcel Esdras,Guadeloupe,Stub,375000
44143,720117294,Mariani Maximin,Guadeloupe,Stub,375000
44144,721660701,Amédée Fengarol,Guadeloupe,Stub,375000
44145,725882471,René Toribio,Guadeloupe,Start,375000
44146,729810276,Patrice Tirolien,Guadeloupe,Stub,375000
44147,748274502,Hégésippe Légitimus,Guadeloupe,C,375000
44148,748274939,Louisy Mathieu,Guadeloupe,Stub,375000
44149,755313899,Jacques Bangou,Guadeloupe,Stub,375000
44150,757050656,Gaston Gerville-Réache,Guadeloupe,Stub,375000
44151,762128875,Sainte Suzanne Melvil-Bloncourt,Guadeloupe,Stub,375000
44152,764397748,List of colonial and departmental heads of Guadeloupe,Guadeloupe,Start,375000
44153,765272796,Paul Niger,Guadeloupe,Stub,375000
44154,767102866,Achille René-Boisneuf,Guadeloupe,Start,375000
44155,767288808,Paul Adolphe Marie Prosper Granier de Cassagnac,Guadeloupe,Start,375000
44156,783350704,Marcel Gargar,Guadeloupe,Stub,375000
44157,787332894,Ernest Moutoussamy,Guadeloupe,Start,375000
44158,787680195,Gerty Archimede,Guadeloupe,Stub,375000
44159,788239179,Médard Albrand,Guadeloupe,Stub,375000
44160,788807612,Joël Beaugendre,Guadeloupe,Stub,375000
44161,788810121,Hélène Vainqueur-Christophe,Guadeloupe,Stub,375000
44162,788814960,Gabrielle Louis-Carabin,Guadeloupe,Stub,375000
44163,788815849,Daniel Marsin,Guadeloupe,Stub,375000
44164,788826068,Pierre Monnerville,Guadeloupe,Stub,375000
44165,788827709,Lucius-Duquesnes Gustave,Guadeloupe,Stub,375000
44166,788827724,Lucien Bernier,Guadeloupe,Stub,375000
44167,788828762,Clovis Renaison,Guadeloupe,Stub,375000
44168,790100830,Albertine Baclet,Guadeloupe,Stub,375000
44169,791685556,Jacques Cornano,Guadeloupe,Start,375000
44170,791685684,Jacques Gillot,Guadeloupe,Stub,375000
44171,793286976,Thomas Dundas (British Army officer),Guadeloupe,Start,375000
44172,793353218,Maurice Satineau,Guadeloupe,Stub,375000
44173,794067588,Raymond Guilliod,Guadeloupe,Stub,375000
44174,806546383,Gratien Candace,Guadeloupe,Start,375000
44175,714453644,Rexhai Surroi,Kosovo,Start,1791000
44176,714453764,Lutfi Haziri,Kosovo,Start,1791000
44177,717475054,Mulla Idriz Gjilani,Kosovo,Stub,1791000
44178,725079093,Hykmete Bajrami,Kosovo,Stub,1791000
44179,728968614,Bajram Gecaj,Kosovo,Start,1791000
44180,739044034,Bahri Oruçi,Kosovo,Stub,1791000
44181,756194378,Bekim Çollaku,Kosovo,Start,1791000
44182,758868115,Garentina Kraja,Kosovo,Start,1791000
44183,758950312,Bogoljub Nedeljković,Kosovo,Stub,1791000
44184,759148068,Ilija Vakić,Kosovo,Stub,1791000
44185,763943128,Branislav Grbić,Kosovo,Stub,1791000
44186,772861018,Gezim Kasapolli,Kosovo,Stub,1791000
44187,785106924,Petrit Selimi,Kosovo,C,1791000
44188,785313221,Vlora Çitaku,Kosovo,Start,1791000
44189,786373782,Gazmend Pula,Kosovo,Stub,1791000
44190,788258267,Aleksandar Jablanović,Kosovo,Start,1791000
44191,790056405,Atifete Jahjaga,Kosovo,GA,1791000
44192,795447927,Mimoza Kusari-Lila,Kosovo,C,1791000
44193,796829344,Kaqusha Jashari,Kosovo,Start,1791000
44194,798062118,Dardan Gashi,Kosovo,Start,1791000
44195,799616226,Bajram Rexhepi,Kosovo,Start,1791000
44196,799894283,Memli Krasniqi,Kosovo,Start,1791000
44197,800454302,Isa Mustafa,Kosovo,C,1791000
44198,800472658,Dragan Velić,Kosovo,Start,1791000
44199,801820625,Ragip Jashari,Kosovo,Stub,1791000
44200,801821072,Mahir Yağcılar,Kosovo,Stub,1791000
44201,801863233,Bajram Kosumi,Kosovo,Start,1791000
44202,802634477,Fadil Ferati,Kosovo,Start,1791000
44203,803008998,Enver Hoxhaj,Kosovo,Start,1791000
44204,803017371,Edita Tahiri,Kosovo,Start,1791000
44205,803747865,Adem Grabovci,Kosovo,Start,1791000
44206,804252781,Jakup Krasniqi,Kosovo,Start,1791000
44207,804269289,Agim Çeku,Kosovo,C,1791000
44208,804329346,Flora Brovina,Kosovo,Start,1791000
44209,804741529,Hashim Thaçi,Kosovo,C,1791000
44210,804814938,Ibrahim Rugova,Kosovo,C,1791000
44211,805156722,Kujtim Shala,Kosovo,Start,1791000
44212,805206519,Nexhat Daci,Kosovo,Start,1791000
44213,805212559,Fatmir Sejdiu,Kosovo,C,1791000
44214,805213166,President of Kosovo,Kosovo,C,1791000
44215,805360792,Sejdo Bajramović,Kosovo,Start,1791000
44216,806255157,Ramush Haradinaj,Kosovo,C,1791000
44217,806597141,Oliver Ivanović,Kosovo,Start,1791000
44218,806640102,Rrahman Morina,Kosovo,Start,1791000
44219,806829920,Ibrahim Gashi,Kosovo,Start,1791000
44220,806931367,Prime Minister of Kosovo,Kosovo,Start,1791000
44221,715164874,Mário José Carvalho de Lima,Cape Verde,Stub,556000
44222,757081971,Orlanda Maria Duarte Santos Ferreira,Cape Verde,Stub,556000
44223,762123467,Silvino Manuel da Luz,Cape Verde,Stub,556000
44224,762131005,António do Espírito Santo Fonseca,Cape Verde,Stub,556000
44225,762434454,Honório Barreto,Cape Verde,Start,556000
44226,762960097,Amílcar Spencer Lopes,Cape Verde,Stub,556000
44227,762963814,Rui Alberto de Figueiredo Soares,Cape Verde,Stub,556000
44228,773323473,Isaura Gomes,Cape Verde,,556000
44229,774403520,Janira Hopffer Almada,Cape Verde,Start,556000
44230,777443752,Jorge Carlos Fonseca,Cape Verde,Start,556000
44231,777611570,José Manuel Gomes Andrade,Cape Verde,Stub,556000
44232,777650037,João Baptista Ferreira Medina,Cape Verde,Stub,556000
44233,779218085,Onésimo Silveira,Cape Verde,Start,556000
44234,779250538,Eva Verona Teixeira Ortet,Cape Verde,Stub,556000
44235,784247576,Abílio Duarte,Cape Verde,Start,556000
44236,784384087,List of Presidents of Cape Verde,Cape Verde,Start,556000
44237,784709356,Corsino Fortes,Cape Verde,C,556000
44238,785561332,Henrique Teixeira de Sousa,Cape Verde,Start,556000
44239,786262264,José Luís de Jesus,Cape Verde,Start,556000
44240,787087507,Aristides Lima,Cape Verde,Start,556000
44241,789497844,António Mascarenhas Monteiro,Cape Verde,C,556000
44242,789861617,Dulce Almada Duarte,Cape Verde,Start,556000
44243,790894611,Cristina Duarte,Cape Verde,Start,556000
44244,792860842,Fátima Veiga,Cape Verde,Start,556000
44245,792956050,Maria Helena Semedo,Cape Verde,Start,556000
44246,793294213,Carlos Veiga,Cape Verde,Start,556000
44247,797000483,Aristides Pereira,Cape Verde,Start,556000
